,Quantity,Price Per Unit,Total Spent,is_imputed,year,month,day,weekday,is_weekend,Total Spent Log,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Item_Other,Payment Method_Credit Card,Payment Method_Digital Wallet,Payment Method_Not Recorded,Location_Takeaway,Location_Not Recorded,season_Spring,season_Summer,season_Winter
5701,5,3.0,15.0,False,2023,5,19,4,0,2.772588722239781,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
5702,2,3.0,6.0,False,2023,4,10,0,0,1.9459101490553132,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
5703,4,3.0,12.0,False,2023,2,19,6,1,2.5649493574615367,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
5704,2,4.0,8.0,False,2023,7,25,1,0,2.1972245773362196,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
5705,4,3.0,12.0,False,2023,8,12,5,1,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5706,4,2.0,8.0,False,2023,12,20,2,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
5707,2,5.0,10.0,False,2023,3,17,4,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
5708,1,3.0,3.0,False,2023,2,12,6,1,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
5709,3,5.0,15.0,False,2023,12,13,2,0,2.772588722239781,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
5710,4,3.0,12.0,False,2023,10,6,4,0,2.5649493574615367,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
5711,1,4.0,4.0,False,2023,12,17,6,1,1.6094379124341003,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
5712,1,1.0,1.0,False,2023,3,15,2,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5713,1,3.0,3.0,False,2023,9,21,3,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5714,4,1.0,4.0,False,2023,10,4,2,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
5715,1,1.0,1.0,False,2023,7,6,3,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
5716,2,5.0,10.0,False,2023,12,26,1,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
5717,2,4.0,8.0,False,2023,7,10,0,0,2.1972245773362196,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
5718,2,3.0,6.0,False,2023,6,14,2,0,1.9459101490553132,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
5719,2,3.0,6.0,False,2023,9,17,6,1,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5720,2,4.0,8.0,False,2023,3,5,6,1,2.1972245773362196,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
5721,4,3.0,12.0,False,2023,5,29,0,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5722,2,3.0,6.0,False,2023,1,31,1,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5723,1,4.0,4.0,False,2023,10,7,5,1,1.6094379124341003,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
5724,4,1.0,4.0,False,2023,12,7,3,0,1.6094379124341003,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5725,1,2.0,2.0,False,2023,3,12,6,1,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
5726,1,5.0,5.0,False,2023,4,7,4,0,1.791759469228055,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
5727,4,3.0,12.0,False,2023,8,27,6,1,2.5649493574615367,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
5728,3,1.0,3.0,False,2023,7,7,4,0,1.3862943611198906,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
5729,4,4.0,16.0,False,2023,5,30,1,0,2.833213344056216,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
5730,5,4.0,20.0,False,2023,3,16,3,0,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
5731,4,3.0,12.0,False,2023,11,18,5,1,2.5649493574615367,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5732,2,2.0,4.0,False,2023,11,10,4,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
5733,2,1.0,2.0,False,2023,10,30,0,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5734,1,2.0,2.0,False,2023,11,2,3,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
5735,1,1.5,1.5,False,2023,9,18,0,0,0.9162907318741551,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
5736,4,1.0,4.0,False,2023,3,24,4,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5737,2,1.5,3.0,False,2023,4,9,6,1,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
5738,4,5.0,20.0,False,2023,1,8,6,1,3.044522437723423,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
5739,4,3.0,12.0,False,2023,4,19,2,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5740,5,1.5,7.5,False,2023,2,5,6,1,2.1400661634962708,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5741,2,5.0,10.0,False,2023,12,11,0,0,2.3978952727983707,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
5742,5,3.0,15.0,False,2023,8,4,4,0,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5743,2,4.0,8.0,False,2023,3,25,5,1,2.1972245773362196,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
5744,3,4.0,12.0,False,2023,10,11,2,0,2.5649493574615367,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
5745,2,5.0,10.0,False,2023,2,15,2,0,2.3978952727983707,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
5746,5,1.5,7.5,False,2023,3,16,3,0,2.1400661634962708,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
5747,1,1.5,1.5,False,2023,9,12,1,0,0.9162907318741551,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
5748,2,3.0,6.0,False,2023,6,12,0,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
5749,1,3.0,3.0,False,2023,10,31,1,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
5750,3,1.5,4.5,False,2023,7,31,0,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
5751,4,1.0,4.0,False,2023,6,29,3,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
5752,3,1.5,4.5,False,2023,3,6,0,0,1.7047480922384253,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
5753,3,3.0,9.0,False,2023,1,26,3,0,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5754,1,4.0,4.0,False,2023,1,26,3,0,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
5755,1,4.0,4.0,False,2023,7,24,0,0,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
5756,2,3.0,6.0,False,2023,8,29,1,0,1.9459101490553132,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
5757,4,5.0,20.0,False,2023,6,3,5,1,3.044522437723423,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
5758,3,4.0,12.0,False,2023,5,7,6,1,2.5649493574615367,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
5759,3,3.0,9.0,False,2023,11,3,4,0,2.302585092994046,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5760,4,1.5,6.0,False,2023,8,1,1,0,1.9459101490553132,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
5761,5,2.0,10.0,False,2023,8,26,5,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5762,2,4.0,8.0,False,2023,3,20,0,0,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
5763,5,3.0,15.0,False,2023,12,22,4,0,2.772588722239781,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
5764,2,1.0,2.0,False,2023,3,11,5,1,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5765,2,1.5,3.0,False,2023,10,16,0,0,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
5766,4,4.0,16.0,False,2023,4,30,6,1,2.833213344056216,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
5767,3,3.0,9.0,False,2023,5,11,3,0,2.302585092994046,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5768,3,1.5,4.5,False,2023,11,19,6,1,1.7047480922384253,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
5769,4,5.0,20.0,False,2023,7,14,4,0,3.044522437723423,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
5770,1,3.0,3.0,False,2023,5,3,2,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5771,4,1.0,4.0,False,2023,5,3,2,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
5772,4,2.0,8.0,False,2023,9,20,2,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5773,1,4.0,4.0,False,2023,3,24,4,0,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
5774,2,4.0,8.0,False,2023,6,6,1,0,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
5775,3,3.0,9.0,False,2023,5,1,0,0,2.302585092994046,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
5776,4,3.0,12.0,False,2023,4,11,1,0,2.5649493574615367,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
5777,4,4.0,16.0,False,2023,6,28,2,0,2.833213344056216,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
5778,5,1.0,5.0,False,2023,9,27,2,0,1.791759469228055,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
5779,5,3.0,15.0,False,2023,11,9,3,0,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
5780,5,4.0,20.0,False,2023,1,8,6,1,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
5781,5,1.5,7.5,False,2023,7,13,3,0,2.1400661634962708,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
5782,4,3.0,12.0,False,2023,6,22,3,0,2.5649493574615367,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
5783,5,1.0,5.0,False,2023,7,12,2,0,1.791759469228055,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
5784,2,4.0,8.0,False,2023,3,15,2,0,2.1972245773362196,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5785,4,3.0,12.0,False,2023,10,29,6,1,2.5649493574615367,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
5786,3,4.0,12.0,False,2023,12,28,3,0,2.5649493574615367,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
5787,2,4.0,8.0,False,2023,10,6,4,0,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
5788,4,4.0,16.0,False,2023,8,10,3,0,2.833213344056216,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
5789,1,4.0,4.0,False,2023,10,2,0,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
5790,4,1.0,4.0,False,2023,4,14,4,0,1.6094379124341003,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
5791,3,4.0,12.0,False,2023,11,18,5,1,2.5649493574615367,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5792,1,1.5,1.5,False,2023,7,1,5,1,0.9162907318741551,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
5793,3,1.0,3.0,False,2023,10,12,3,0,1.3862943611198906,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
5794,4,4.0,16.0,False,2023,2,25,5,1,2.833213344056216,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
5795,3,3.0,9.0,False,2023,4,18,1,0,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5796,4,2.0,8.0,False,2023,7,1,5,1,2.1972245773362196,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
5797,2,1.0,2.0,False,2023,3,18,5,1,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5798,3,5.0,15.0,False,2023,3,17,4,0,2.772588722239781,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
5799,1,2.0,2.0,False,2023,10,30,0,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5800,5,3.0,15.0,False,2023,2,17,4,0,2.772588722239781,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5801,2,3.0,6.0,False,2023,3,3,4,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
5802,2,2.0,4.0,False,2023,5,1,0,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
5803,4,4.0,16.0,False,2023,6,29,3,0,2.833213344056216,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5804,3,1.0,3.0,False,2023,3,1,2,0,1.3862943611198906,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
5805,1,1.5,1.5,False,2023,5,1,0,0,0.9162907318741551,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
5806,2,5.0,10.0,False,2023,9,30,5,1,2.3978952727983707,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
5807,3,1.5,4.5,False,2023,9,12,1,0,1.7047480922384253,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
5808,3,4.0,12.0,False,2023,5,4,3,0,2.5649493574615367,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
5809,5,3.0,15.0,False,2023,8,1,1,0,2.772588722239781,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5810,1,3.0,3.0,False,2023,8,21,0,0,1.3862943611198906,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
5811,1,2.0,2.0,False,2023,9,14,3,0,1.0986122886681096,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
5812,4,4.0,16.0,False,2023,5,5,4,0,2.833213344056216,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
5813,3,4.0,12.0,False,2023,6,13,1,0,2.5649493574615367,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
5814,4,3.0,12.0,False,2023,11,26,6,1,2.5649493574615367,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5815,5,3.0,15.0,False,2023,4,21,4,0,2.772588722239781,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5816,3,4.0,12.0,False,2023,11,8,2,0,2.5649493574615367,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
5817,1,2.0,2.0,False,2023,4,21,4,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
5818,4,3.0,12.0,False,2023,2,24,4,0,2.5649493574615367,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5819,5,3.0,15.0,False,2023,11,10,4,0,2.772588722239781,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
5820,5,3.0,15.0,False,2023,3,18,5,1,2.772588722239781,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
5821,3,5.0,15.0,False,2023,4,13,3,0,2.772588722239781,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
5822,1,3.0,3.0,False,2023,7,12,2,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
5823,2,4.0,8.0,False,2023,11,3,4,0,2.1972245773362196,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
5824,5,2.0,10.0,False,2023,4,17,0,0,2.3978952727983707,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5825,4,1.5,6.0,False,2023,9,20,2,0,1.9459101490553132,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
5826,3,1.0,3.0,False,2023,5,25,3,0,1.3862943611198906,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
5827,1,3.0,3.0,False,2023,11,21,1,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5828,2,1.5,3.0,False,2023,1,4,2,0,1.3862943611198906,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
5829,5,1.0,5.0,False,2023,8,17,3,0,1.791759469228055,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5830,4,3.0,12.0,False,2023,7,9,6,1,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5831,4,1.5,6.0,False,2023,2,27,0,0,1.9459101490553132,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
5832,4,5.0,20.0,False,2023,3,31,4,0,3.044522437723423,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
5833,2,5.0,10.0,False,2023,9,25,0,0,2.3978952727983707,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
5834,2,1.0,2.0,False,2023,4,29,5,1,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5835,2,1.0,2.0,False,2023,9,30,5,1,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5836,2,1.0,2.0,False,2023,8,12,5,1,1.0986122886681096,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
5837,2,5.0,10.0,False,2023,6,5,0,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
5838,1,3.0,3.0,False,2023,8,14,0,0,1.3862943611198906,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5839,2,1.0,2.0,False,2023,6,18,6,1,1.0986122886681096,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
5840,4,1.5,6.0,False,2023,11,26,6,1,1.9459101490553132,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5841,4,1.0,4.0,False,2023,7,24,0,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5842,3,1.5,4.5,False,2023,11,9,3,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
5843,1,3.0,3.0,False,2023,5,28,6,1,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5844,4,2.0,8.0,False,2023,6,29,3,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5845,2,1.5,3.0,False,2023,12,30,5,1,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
5846,5,3.0,15.0,False,2023,12,25,0,0,2.772588722239781,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
5847,3,4.0,12.0,False,2023,8,3,3,0,2.5649493574615367,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
5848,3,1.5,4.5,False,2023,3,16,3,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5849,1,4.0,4.0,False,2023,4,30,6,1,1.6094379124341003,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
5850,4,1.0,4.0,False,2023,6,18,6,1,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
5851,3,3.0,9.0,False,2023,2,25,5,1,2.302585092994046,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
5852,3,4.0,12.0,False,2023,6,7,2,0,2.5649493574615367,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5853,1,5.0,5.0,False,2023,4,10,0,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
5854,1,1.5,1.5,False,2023,2,15,2,0,0.9162907318741551,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
5855,4,3.0,12.0,False,2023,11,17,4,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5856,1,3.0,3.0,False,2023,8,5,5,1,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5857,4,3.0,12.0,False,2023,12,3,6,1,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5858,2,2.0,4.0,False,2023,5,21,6,1,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5859,1,4.0,4.0,False,2023,12,30,5,1,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
5860,4,2.0,8.0,False,2023,1,31,1,0,2.1972245773362196,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5861,1,1.5,1.5,False,2023,9,20,2,0,0.9162907318741551,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5862,5,2.0,10.0,False,2023,2,25,5,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
5863,5,1.0,5.0,False,2023,5,20,5,1,1.791759469228055,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5864,3,2.0,6.0,False,2023,3,26,6,1,1.9459101490553132,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5865,5,2.0,10.0,False,2023,11,25,5,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
5866,1,4.0,4.0,False,2023,12,24,6,1,1.6094379124341003,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
5867,2,4.0,8.0,False,2023,9,2,5,1,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5868,3,3.0,9.0,False,2023,8,3,3,0,2.302585092994046,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
5869,4,3.0,12.0,False,2023,7,24,0,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
5870,5,1.5,7.5,False,2023,7,7,4,0,2.1400661634962708,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
5871,3,5.0,15.0,False,2023,1,28,5,1,2.772588722239781,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
5872,3,3.0,9.0,False,2023,5,6,5,1,2.302585092994046,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
5873,3,2.0,6.0,False,2023,11,11,5,1,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5874,5,3.0,15.0,False,2023,11,26,6,1,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
5875,2,3.0,6.0,False,2023,3,9,3,0,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
5876,1,1.0,1.0,False,2023,2,26,6,1,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
5877,5,3.0,15.0,False,2023,4,20,3,0,2.772588722239781,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
5878,4,5.0,20.0,False,2023,7,19,2,0,3.044522437723423,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5879,5,1.5,7.5,False,2023,8,17,3,0,2.1400661634962708,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
5880,3,5.0,15.0,False,2023,5,9,1,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
5881,5,1.0,5.0,False,2023,12,27,2,0,1.791759469228055,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
5882,1,4.0,4.0,False,2023,3,22,2,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
5883,2,2.0,4.0,False,2023,10,3,1,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5884,2,2.0,4.0,False,2023,4,1,5,1,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5885,2,1.0,2.0,False,2023,12,9,5,1,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
5886,1,1.5,1.5,False,2023,7,1,5,1,0.9162907318741551,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
5887,2,1.0,2.0,False,2023,11,30,3,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5888,3,4.0,12.0,False,2023,5,30,1,0,2.5649493574615367,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
5889,1,4.0,4.0,False,2023,2,12,6,1,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5890,4,5.0,20.0,False,2023,3,2,3,0,3.044522437723423,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
5891,5,4.0,20.0,False,2023,2,15,2,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
5892,5,3.0,15.0,False,2023,12,5,1,0,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
5893,4,3.0,12.0,False,2023,1,2,0,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5894,1,4.0,4.0,False,2023,11,30,3,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
5895,2,3.0,6.0,False,2023,5,30,1,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
5896,3,3.0,9.0,False,2023,5,30,1,0,2.302585092994046,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
5897,1,1.0,1.0,False,2023,1,23,0,0,0.6931471805599453,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5898,2,1.0,2.0,False,2023,12,21,3,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5899,1,2.0,2.0,False,2023,8,13,6,1,1.0986122886681096,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5900,4,3.0,12.0,False,2023,6,1,3,0,2.5649493574615367,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
5901,3,4.0,12.0,False,2023,8,26,5,1,2.5649493574615367,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
5902,4,3.0,12.0,False,2023,4,6,3,0,2.5649493574615367,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5903,1,5.0,5.0,False,2023,2,27,0,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
5904,1,2.0,2.0,False,2023,6,30,4,0,1.0986122886681096,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
5905,1,2.0,2.0,False,2023,12,18,0,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5906,5,4.0,20.0,False,2023,9,6,2,0,3.044522437723423,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
